ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,mx_uT,my_uT,mz_uT
-0.421875,-0.078125,9.382813,-0.001953,-0.003906,0.013672,7.25,-71.25,18.187
-0.152344,-0.191406,9.425781,-0.001953,-0.003906,0.013672,6.937,-71.938,16.125
-0.460937,-0.230469,9.5,-0.001953,-0.003906,0.013672,6.937,-71.938,16.125
-0.460937,-0.230469,9.5,-0.001953,-0.003906,0.013672,7.625,-69.0,15.688
-0.460937,-0.230469,9.5,-0.001953,-0.003906,0.013672,6.937,-70.125,15.688
-0.382813,-0.113281,9.421875,-0.001953,-0.003906,0.013672,6.937,-70.125,15.688
0.304688,-0.230469,9.386719,-0.001953,-0.003906,0.013672,6.937,-70.125,15.688
0.304688,-0.230469,9.386719,-0.001953,-0.003906,0.013672,7.312,-67.938,12.0
-0.269531,-0.191406,9.425781,-0.001953,-0.003906,0.013672,7.312,-67.938,12.0
-0.574219,-0.191406,9.464844,-0.001953,-0.003906,0.013672,7.687,-67.188,11.125
0.304688,-0.230469,9.464844,0.0,-0.001953,0.005859,7.687,-67.188,11.125
-0.613281,-0.078125,9.464844,0.0,-0.001953,0.005859,7.687,-67.188,11.125
-0.191406,-0.230469,9.421875,0.0,-0.001953,0.005859,8.438,-66.063,8.25
-0.078125,-0.113281,9.421875,-0.005859,-0.001953,0.003906,8.438,-66.063,8.25
-0.269531,-0.269531,9.464844,-0.005859,-0.001953,0.003906,8.438,-66.063,8.25
-0.691406,-0.078125,9.460938,-0.005859,-0.001953,0.003906,8.188,-65.25,5.875
0.039063,-0.113281,9.421875,0.0,-0.005859,-0.005859,8.188,-65.25,5.875
-0.613281,-0.152344,9.464844,0.0,-0.005859,-0.005859,8.188,-65.25,5.875
-0.191406,-0.191406,9.421875,0.001953,-0.001953,-0.001953,8.188,-65.25,5.875
0.113281,-0.113281,9.464844,0.001953,-0.001953,-0.001953,8.188,-65.25,5.875
-0.460937,-0.152344,9.503906,0.001953,-0.001953,-0.001953,8.188,-65.25,5.875
-0.613281,-0.230469,9.425781,-0.001953,-0.001953,0.005859,8.188,-65.25,5.875
0.113281,-0.113281,9.464844,-0.001953,-0.001953,0.005859,8.188,-65.25,5.875
-0.496094,-0.230469,9.425781,-0.001953,-0.001953,0.005859,8.188,-65.25,5.875
-0.613281,-0.230469,9.425781,0.001953,-0.001953,-0.001953,8.188,-65.25,5.875
0.152344,-0.113281,9.421875,0.001953,-0.001953,-0.001953,8.188,-65.25,5.875
0.078125,-0.113281,9.421875,0.001953,-0.001953,-0.001953,9.75,-57.5,-6.125
-0.34375,-0.191406,9.460938,0.003906,-0.003906,0.007813,9.75,-57.5,-6.125
-0.304688,-0.152344,9.425781,0.003906,-0.003906,0.007813,9.75,-57.5,-6.125
0.230469,-0.113281,9.425781,0.003906,-0.003906,0.007813,9.0,-58.625,-6.937
-0.34375,-0.191406,9.460938,0.0,-0.009766,0.007813,9.0,-58.625,-6.937
-0.113281,-0.152344,9.421875,0.0,-0.009766,0.007813,9.0,-58.625,-6.937
0.039063,-0.152344,9.464844,0.0,-0.009766,0.007813,8.438,-55.313,-11.875
-0.496094,-0.113281,9.421875,0.0,-0.003906,0.003906,8.438,-55.313,-11.875
0.574219,-0.152344,9.425781,0.0,-0.003906,0.003906,8.438,-55.313,-11.875
0.039063,-0.152344,9.421875,0.0,-0.003906,0.003906,8.125,-52.375,-14.688
-0.039063,-0.269531,9.421875,0.001953,-0.003906,-0.003906,8.125,-52.375,-14.688
-0.574219,-0.113281,9.460938,0.001953,-0.003906,-0.003906,8.125,-52.375,-14.688
-0.574219,-0.113281,9.460938,0.005859,0.001953,0.005859,7.437,-51.938,-18.375
0.078125,-0.191406,9.460938,0.005859,0.001953,0.005859,7.437,-51.938,-18.375
0.0,-0.191406,9.425781,0.001953,-0.001953,0.015625,7.437,-51.938,-18.375
0.113281,-0.152344,9.421875,0.001953,-0.001953,0.015625,7.437,-51.938,-18.375
-0.269531,-0.152344,9.421875,0.001953,-0.001953,0.015625,7.437,-51.938,-18.375
-0.269531,-0.152344,9.421875,0.001953,-0.001953,0.015625,6.437,-48.625,-23.687
-0.269531,-0.152344,9.421875,0.003906,-0.001953,0.009766,5.375,-46.438,-25.75
-0.957031,-0.152344,9.421875,0.003906,-0.001953,0.009766,5.375,-45.625,-27.437
-0.957031,-0.152344,9.421875,0.003906,-0.001953,0.009766,5.437,-45.625,-29.0
-0.382813,-0.152344,9.421875,0.003906,-0.001953,0.009766,5.437,-45.625,-29.0
-0.34375,-0.039063,9.386719,0.003906,-0.001953,0.009766,5.437,-45.625,-29.0
-0.34375,-0.039063,9.386719,0.003906,-0.001953,0.009766,4.812,-43.063,-33.188
-0.421875,-0.191406,9.421875,0.003906,-0.001953,0.009766,4.812,-43.063,-33.188
-0.304688,-0.113281,9.382813,0.003906,-0.001953,0.009766,3.063,-42.625,-36.375
-0.882812,-0.113281,9.421875,0.003906,-0.001953,0.005859,3.063,-42.625,-36.375
-0.230469,-0.191406,9.464844,0.003906,-0.001953,0.005859,3.063,-42.625,-36.375
-0.230469,-0.078125,9.382813,0.003906,-0.001953,0.005859,2.375,-41.188,-38.063
-0.078125,-0.191406,9.425781,0.003906,-0.003906,0.007813,2.375,-41.188,-38.063
-0.230469,-0.152344,9.5,0.003906,-0.003906,0.007813,2.375,-41.188,-38.063
-0.269531,-0.152344,9.421875,0.003906,-0.003906,0.007813,1.0,-40.438,-40.063
-0.726562,-0.078125,9.386719,0.001953,-0.003906,0.005859,1.0,-40.438,-40.063
-0.113281,-0.113281,9.464844,0.001953,-0.003906,0.005859,1.0,-40.438,-40.063
-0.304688,-0.191406,9.464844,0.001953,-0.003906,0.005859,1.437,-40.0,-42.938
-0.34375,-0.191406,9.460938,-0.001953,-0.007813,-0.013672,1.437,-40.0,-42.938
0.039063,-0.113281,9.464844,-0.001953,-0.007813,-0.013672,1.437,-40.0,-42.938
0.039063,-0.113281,9.464844,-0.001953,-0.007813,-0.013672,0.375,-38.125,-45.375
-0.039063,-0.113281,9.421875,0.0,-0.003906,-0.013672,0.375,-38.125,-45.375
0.34375,-0.078125,9.464844,0.0,-0.003906,-0.013672,0.375,-38.125,-45.375
0.34375,-0.078125,9.464844,0.0,-0.003906,-0.013672,0.062,-36.375,-47.5
0.304688,-0.269531,9.425781,0.0,-0.003906,-0.013672,0.062,-36.375,-47.5
0.152344,-0.078125,9.464844,0.0,-0.003906,-0.013672,0.062,-36.375,-47.5
0.152344,-0.078125,9.464844,0.0,-0.003906,-0.013672,-0.312,-36.688,-49.063
0.0,-0.152344,9.464844,0.0,-0.003906,-0.013672,-0.312,-36.688,-49.063
0.535156,-0.191406,9.425781,0.0,-0.003906,-0.013672,-0.312,-36.688,-49.063
0.535156,-0.191406,9.425781,0.0,-0.003906,-0.013672,-1.375,-34.813,-51.125
-0.652344,0.078125,9.421875,0.025391,-0.023437,-0.007813,-1.375,-34.813,-51.125
1.300781,-0.230469,9.386719,0.025391,-0.023437,-0.007813,-1.375,-34.813,-51.125
1.300781,-0.230469,9.386719,0.025391,-0.023437,-0.007813,-2.313,-35.875,-53.563
-0.957031,-0.039063,9.542969,0.025391,-0.023437,-0.007813,-2.0,-36.25,-53.125
0.496094,0.0,9.304688,0.025391,-0.023437,-0.007813,-2.0,-36.25,-53.125
0.496094,0.0,9.304688,0.011719,-0.003906,0.009766,-3.0,-35.875,-53.938
-0.191406,-0.191406,9.503906,0.011719,-0.003906,0.009766,-3.0,-35.875,-53.938
-0.691406,-0.382813,9.6875,0.011719,-0.003906,0.009766,-3.0,-35.875,-53.938
-0.691406,-0.382813,9.6875,0.011719,-0.003906,0.009766,-3.313,-35.125,-55.188
-0.726562,0.113281,9.542969,0.011719,-0.003906,0.009766,-3.313,-35.125,-55.188
-0.726562,0.113281,9.542969,0.011719,-0.003906,0.009766,-4.062,-35.438,-56.0
1.457031,0.0,9.347656,0.011719,-0.003906,0.009766,-3.688,-35.125,-55.563
-0.113281,0.078125,9.582031,0.011719,-0.003906,0.009766,-3.688,-35.125,-55.563
0.0,-0.269531,9.230469,0.011719,-0.003906,0.009766,-3.688,-35.063,-56.375
0.691406,-0.113281,9.5,-0.023437,-0.007813,-0.007813,-3.688,-35.063,-56.375
0.613281,-0.191406,9.425781,-0.023437,-0.007813,-0.007813,-4.0,-35.063,-57.563
0.113281,-0.230469,9.460938,-0.013672,0.0,0.009766,-4.0,-35.063,-57.563
0.382813,-0.113281,9.386719,-0.013672,0.0,0.009766,-4.0,-35.063,-57.563
-0.039063,-0.152344,9.503906,0.011719,-0.005859,0.0,-4.0,-35.063,-57.563
-0.039063,-0.152344,9.503906,-0.021484,-0.007813,-0.007813,-4.375,-35.375,-60.063
-0.191406,-0.039063,9.460938,-0.021484,-0.007813,-0.007813,-4.375,-35.375,-60.063
-0.191406,-0.039063,9.460938,-0.003906,-0.011719,0.013672,-3.938,-34.625,-61.688
0.191406,0.0,9.5,-0.003906,-0.011719,0.013672,-3.938,-34.625,-61.688
0.039063,-0.191406,9.382813,-0.003906,-0.011719,0.013672,-4.312,-34.625,-63.75
-0.34375,0.078125,9.421875,-0.003906,-0.011719,0.013672,-4.312,-34.625,-63.75
-0.078125,-0.191406,9.6875,-0.003906,-0.011719,0.013672,-4.312,-34.625,-63.75
-0.078125,-0.191406,9.6875,-0.003906,-0.011719,0.013672,-5.062,-35.0,-62.438
0.0,0.0,9.386719,-0.003906,-0.011719,0.013672,-4.625,-33.875,-63.75
-0.269531,-0.152344,9.304688,-0.003906,-0.011719,0.013672,-3.563,-34.625,-62.938
-0.269531,-0.152344,9.304688,-0.003906,-0.007813,0.005859,-3.563,-34.25,-63.375
-0.191406,-0.304688,9.542969,-0.003906,-0.007813,0.005859,-3.563,-34.25,-63.375
-0.191406,-0.304688,9.542969,-0.003906,-0.007813,0.005859,-4.312,-34.938,-64.125
0.0,-0.269531,9.421875,0.021484,-0.001953,0.015625,-4.312,-34.938,-64.125
0.269531,-0.191406,9.5,0.021484,-0.001953,0.015625,-4.312,-34.938,-64.125
0.269531,-0.191406,9.5,0.021484,-0.001953,0.015625,-3.938,-34.563,-64.938
-0.421875,0.039063,9.34375,0.021484,-0.001953,0.015625,-3.938,-34.563,-64.938
0.191406,-0.230469,9.464844,0.021484,-0.001953,0.015625,-4.25,-34.188,-66.188
-0.996094,-0.078125,9.503906,0.021484,-0.001953,0.015625,-3.875,-33.813,-65.375
-0.535156,-0.113281,9.421875,0.021484,-0.001953,0.015625,-3.875,-33.813,-65.375
-0.535156,-0.113281,9.421875,0.033203,-0.003906,-0.001953,-4.25,-34.563,-67.0
-0.421875,-0.152344,9.5,0.033203,-0.003906,-0.001953,-4.25,-34.563,-67.0
-0.039063,-0.191406,9.34375,0.033203,-0.003906,-0.001953,-3.875,-34.188,-67.438
0.652344,-0.078125,9.347656,0.017578,-0.001953,-0.005859,-3.875,-34.188,-67.438
-0.535156,0.0,9.386719,0.017578,-0.001953,-0.005859,-3.875,-34.188,-67.438
-0.113281,-0.269531,9.503906,0.017578,-0.001953,-0.005859,-3.5,-34.125,-68.188
1.839844,-0.113281,9.421875,-0.003906,-0.025391,-0.017578,-3.5,-34.125,-68.188
-1.53125,-0.421875,9.503906,-0.003906,-0.025391,-0.017578,-3.5,-34.125,-68.188
0.34375,-0.269531,9.503906,0.007813,-0.003906,-0.001953,-3.5,-34.125,-68.188
0.078125,-0.230469,9.460938,0.007813,-0.003906,-0.001953,-3.5,-34.125,-68.188
-1.1875,-0.078125,9.347656,0.007813,-0.003906,-0.001953,-3.5,-34.125,-68.188
0.460937,0.382813,9.304688,0.056641,-0.001953,0.001953,-3.5,-34.125,-68.188
1.074219,-0.152344,9.613281,0.056641,-0.001953,0.001953,-3.5,-34.125,-68.188
-1.457031,0.574219,9.5,0.056641,-0.001953,0.001953,-3.5,-34.125,-68.188
2.070313,-1.074219,9.539063,-0.048828,-0.021484,0.123047,-3.5,-34.125,-68.188
-0.917969,0.304688,9.578125,-0.048828,-0.021484,0.123047,-3.5,-34.125,-68.188
0.574219,0.113281,9.613281,-0.001953,0.003906,-0.041016,-3.5,-34.125,-68.188
0.574219,0.113281,9.613281,-0.011719,-0.001953,-0.003906,-2.375,-33.375,-69.5
-0.039063,0.0,9.265625,-0.011719,-0.001953,-0.003906,-2.375,-33.375,-69.5
-0.039063,0.0,9.265625,-0.017578,-0.005859,0.027344,-3.125,-34.5,-69.5
0.382813,0.0,9.609375,-0.017578,-0.005859,0.027344,-3.125,-34.5,-69.5
-2.070313,0.039063,9.304688,-0.017578,-0.005859,0.027344,-3.125,-34.5,-69.5
-2.070313,0.039063,9.304688,-0.013672,-0.001953,-0.019531,-2.375,-33.063,-70.313
-1.339844,0.613281,9.386719,-0.013672,-0.001953,-0.019531,-2.375,-33.063,-70.313
-0.304688,-0.726562,9.382813,-0.013672,-0.001953,-0.019531,-2.375,-33.063,-70.313
-0.304688,-0.726562,9.382813,0.060547,0.013672,-0.019531,-1.687,-33.75,-71.188
-1.109375,0.0,9.578125,0.060547,0.013672,-0.019531,-1.687,-33.75,-71.188
-0.421875,0.191406,9.304688,0.060547,0.013672,-0.019531,-1.687,-33.75,-71.188
-0.421875,0.191406,9.304688,-0.005859,-0.001953,0.005859,-2.0,-32.688,-72.0
-1.035156,-0.039063,9.464844,-0.005859,-0.001953,0.005859,-2.0,-32.688,-72.0
0.113281,-0.078125,9.542969,-0.005859,-0.001953,0.005859,-2.0,-32.688,-72.0
0.113281,-0.078125,9.542969,0.058594,0.003906,-0.005859,-1.375,-34.438,-72.375
-0.957031,0.078125,9.347656,0.058594,0.003906,-0.005859,-1.375,-34.438,-72.375
-0.957031,0.078125,9.347656,0.058594,0.003906,-0.005859,-1.687,-33.75,-70.75
-0.957031,0.078125,9.347656,0.0,0.0,-0.009766,-1.687,-34.438,-71.938
-1.953125,-0.039063,9.308594,0.0,0.0,-0.009766,-1.687,-34.438,-71.938
-1.953125,-0.039063,9.308594,0.0,0.0,-0.009766,-1.687,-33.063,-71.188
-1.953125,-0.039063,9.308594,0.0,0.0,-0.009766,-1.687,-34.063,-72.375
-0.917969,-0.078125,9.609375,-0.011719,0.0,-0.013672,-1.687,-34.063,-72.375
-0.726562,0.0,9.304688,-0.011719,0.0,-0.013672,-1.0,-33.063,-72.813
-0.882812,0.039063,9.503906,0.017578,-0.001953,0.009766,-1.0,-33.063,-72.813
-0.84375,-0.039063,9.304688,0.017578,-0.001953,0.009766,-1.0,-33.063,-72.813
0.078125,-0.152344,9.542969,0.017578,-0.001953,0.009766,-1.0,-33.063,-72.813
0.078125,-0.152344,9.542969,0.017578,-0.001953,0.009766,-0.625,-31.937,-72.813
-0.882812,-0.191406,9.539063,0.017578,-0.001953,0.009766,-1.0,-33.438,-72.375
0.152344,-0.191406,9.5,0.017578,-0.001953,0.009766,-1.0,-33.438,-72.375
0.152344,-0.191406,9.5,-0.013672,-0.009766,-0.009766,-2.375,-33.438,-72.375
-1.339844,0.039063,9.304688,-0.013672,-0.009766,-0.009766,-2.375,-33.438,-72.375
1.226563,-0.421875,9.425781,-0.013672,-0.009766,-0.009766,-2.375,-33.438,-72.375
1.226563,-0.421875,9.425781,-0.013672,-0.009766,-0.009766,-2.313,-33.063,-72.75
0.230469,-0.269531,9.34375,0.019531,0.003906,0.015625,-2.313,-33.063,-72.75
-0.574219,0.230469,9.582031,0.019531,0.003906,0.015625,-0.687,-33.438,-71.563
-0.917969,-0.152344,9.503906,-0.003906,-0.003906,-0.001953,-0.687,-33.438,-71.563
-0.765625,-0.039063,9.308594,-0.003906,-0.003906,-0.001953,-0.687,-31.937,-72.438
-0.765625,-0.039063,9.308594,-0.003906,-0.003906,-0.001953,-1.0,-32.688,-73.25
-0.574219,-0.113281,9.34375,0.001953,-0.003906,-0.013672,-1.0,-32.688,-73.25
-1.953125,-0.191406,9.582031,0.001953,-0.003906,-0.013672,-1.0,-31.937,-72.438
-1.953125,-0.191406,9.582031,0.001953,-0.003906,-0.013672,0.437,-31.25,-72.063
-1.839844,0.382813,9.421875,-0.027344,-0.001953,-0.019531,0.437,-31.25,-72.063
-1.609375,-0.691406,9.464844,-0.027344,-0.001953,-0.019531,-0.625,-31.562,-72.813
-2.03125,-0.613281,9.460938,0.005859,-0.003906,-0.021484,-0.625,-31.562,-72.813
1.722656,-0.113281,9.230469,0.005859,-0.003906,-0.021484,-0.625,-31.562,-72.813
-0.535156,0.382813,9.648438,0.005859,-0.003906,-0.021484,-0.625,-31.562,-72.813
-0.535156,0.382813,9.648438,0.005859,-0.003906,-0.021484,-0.687,-31.25,-72.438
-0.421875,0.078125,9.34375,0.005859,-0.003906,-0.021484,-0.687,-31.25,-72.438
-0.34375,-0.078125,9.582031,0.005859,-0.003906,-0.021484,0.062,-31.25,-71.625
-2.222656,0.34375,9.304688,0.007813,-0.003906,-0.007813,0.062,-31.25,-71.625
2.375,-0.460937,9.382813,0.007813,-0.003906,-0.007813,0.062,-31.25,-71.625
2.375,-0.460937,9.382813,-0.003906,-0.001953,0.0,-1.062,-31.625,-71.625
-0.804687,0.0,9.539063,-0.003906,-0.001953,0.0,-1.062,-31.625,-71.625
0.421875,-0.152344,9.5,-0.003906,-0.001953,0.0,-1.062,-31.625,-71.625
0.421875,-0.152344,9.5,-0.017578,-0.001953,-0.005859,-0.687,-30.875,-72.063
0.460937,-0.269531,9.542969,-0.017578,-0.001953,-0.005859,-0.687,-30.875,-72.063
0.460937,-0.269531,9.542969,-0.017578,-0.001953,-0.005859,-1.062,-31.25,-71.625
0.460937,-0.269531,9.542969,-0.017578,-0.001953,-0.005859,0.437,-30.875,-72.438
-0.382813,-0.152344,9.582031,-0.001953,-0.001953,-0.013672,0.437,-30.875,-72.438
0.460937,-0.078125,9.347656,-0.001953,-0.001953,-0.013672,0.437,-30.875,-72.438
0.460937,-0.078125,9.347656,0.015625,0.001953,-0.021484,0.375,-30.562,-70.5
-0.152344,-0.078125,9.195313,0.015625,0.001953,-0.021484,0.375,-30.562,-70.5
-0.152344,-0.078125,9.195313,0.015625,0.001953,-0.021484,-0.312,-31.25,-69.563
-0.152344,-0.078125,9.195313,0.015625,0.001953,-0.021484,0.437,-30.125,-71.688
-0.078125,-0.113281,9.230469,0.025391,0.001953,-0.009766,0.437,-30.125,-71.688
-0.113281,-0.039063,9.503906,0.025391,0.001953,-0.009766,0.437,-30.125,-71.688
-0.113281,-0.039063,9.503906,0.025391,0.001953,-0.009766,0.375,-29.812,-70.5
-0.113281,-0.039063,9.503906,0.025391,0.001953,-0.009766,0.375,-29.125,-70.125
-0.996094,-0.078125,9.648438,0.025391,0.001953,-0.009766,0.375,-29.125,-70.125
-0.574219,-0.078125,9.308594,0.025391,0.001953,-0.009766,0.375,-29.125,-70.125
-0.574219,-0.078125,9.308594,0.025391,0.001953,-0.009766,0.062,-29.812,-70.875
-0.574219,-0.078125,9.308594,0.025391,0.001953,-0.009766,0.75,-29.125,-70.5
-0.34375,-0.191406,9.117188,0.025391,0.001953,-0.009766,0.75,-29.125,-70.5
0.191406,-0.113281,9.613281,0.025391,0.001953,-0.009766,0.75,-29.125,-70.5
0.191406,-0.113281,9.613281,0.025391,0.001953,-0.009766,0.375,-28.812,-70.063
0.152344,-0.269531,9.464844,-0.003906,0.0,0.007813,0.375,-28.812,-70.063
-0.765625,-0.039063,9.578125,-0.003906,0.0,0.007813,0.0,-30.187,-69.25
-0.191406,-0.113281,9.308594,0.003906,0.007813,0.005859,0.0,-30.187,-69.25
-0.460937,-0.152344,9.503906,0.003906,0.007813,0.005859,0.0,-30.187,-69.25
-0.460937,-0.152344,9.503906,0.003906,0.007813,0.005859,-1.062,-28.437,-68.438
-1.339844,-0.039063,9.421875,-0.007813,0.001953,-0.005859,-1.062,-28.437,-68.438
0.039063,-0.269531,9.421875,-0.007813,0.001953,-0.005859,0.0,-29.187,-69.25
-0.726562,-0.039063,9.503906,-0.03125,-0.007813,-0.025391,0.0,-29.187,-69.25
-1.035156,-0.230469,9.34375,-0.03125,-0.007813,-0.025391,0.0,-29.187,-69.25
-0.191406,-0.191406,9.542969,-0.03125,-0.007813,-0.025391,-0.375,-28.062,-69.25
-0.613281,-0.230469,9.34375,0.011719,-0.003906,-0.011719,-0.375,-28.062,-69.25
0.230469,-0.152344,9.382813,0.011719,-0.003906,-0.011719,-0.375,-28.062,-69.25
0.230469,-0.152344,9.382813,-0.005859,0.009766,-0.003906,0.0,-27.75,-67.25
0.191406,-0.113281,9.460938,-0.005859,0.009766,-0.003906,0.0,-27.75,-67.25
-0.152344,-0.191406,9.425781,-0.005859,0.009766,-0.003906,0.0,-27.75,-67.25
-0.152344,-0.191406,9.425781,0.007813,0.0,-0.007813,-0.375,-29.187,-66.75
-0.460937,-0.152344,9.347656,0.007813,0.0,-0.007813,-0.375,-29.187,-66.75
0.304688,-0.039063,9.613281,0.007813,0.0,-0.007813,-0.375,-29.187,-66.75
0.304688,-0.039063,9.613281,0.0,-0.001953,-0.005859,-1.5,-27.75,-66.438
-0.230469,-0.152344,9.460938,0.0,-0.001953,-0.005859,-1.5,-27.75,-66.438
-0.269531,-0.113281,9.464844,0.0,-0.001953,-0.005859,-1.812,-28.5,-63.938
-0.269531,-0.113281,9.464844,0.005859,0.005859,0.001953,-1.125,-26.312,-64.813
0.078125,-0.191406,9.460938,0.005859,0.005859,0.001953,-1.125,-26.312,-64.813
-0.574219,-0.078125,9.382813,0.005859,0.005859,0.001953,-1.187,-27.812,-63.125
-0.691406,-0.304688,9.421875,0.005859,0.005859,0.001953,-1.187,-27.812,-63.125
-0.535156,-0.039063,9.386719,0.005859,0.005859,0.001953,-1.187,-27.812,-63.125
-0.535156,-0.039063,9.386719,0.005859,0.005859,0.001953,-1.875,-28.562,-62.688
-0.957031,-0.078125,9.421875,0.005859,0.005859,0.001953,-1.875,-28.562,-62.688
-0.996094,-0.113281,9.386719,0.005859,0.005859,0.001953,-1.875,-28.562,-62.688
-0.996094,-0.113281,9.386719,0.005859,0.005859,0.001953,-1.562,-27.437,-61.938
-0.996094,-0.113281,9.386719,0.005859,0.005859,0.001953,-2.125,-28.562,-62.313
0.269531,-0.269531,9.503906,0.005859,0.005859,0.001953,-2.125,-28.562,-62.313
-0.382813,-0.152344,9.304688,0.005859,0.005859,0.001953,-2.125,-28.562,-62.313
-0.382813,-0.152344,9.304688,0.005859,0.005859,0.001953,-1.875,-28.562,-60.25
-0.382813,-0.152344,9.304688,0.005859,0.005859,0.001953,-2.5,-28.562,-61.5
0.496094,-0.230469,9.5,0.005859,0.005859,0.001953,-2.5,-28.562,-61.5
0.078125,-0.113281,9.421875,0.005859,0.005859,0.001953,-2.5,-28.937,-61.5
0.078125,-0.113281,9.421875,0.005859,0.005859,0.001953,-2.188,-28.187,-60.688
0.191406,-0.34375,9.460938,0.005859,0.005859,0.001953,-2.188,-28.187,-60.688
0.191406,-0.34375,9.460938,0.005859,0.005859,0.001953,-2.938,-28.25,-59.438
0.0,-0.191406,9.382813,0.005859,0.005859,0.001953,-2.938,-28.25,-59.438
0.269531,-0.152344,9.464844,0.005859,0.005859,0.001953,-2.938,-28.25,-59.438
-0.382813,-0.113281,9.503906,0.005859,0.005859,0.001953,-2.938,-28.25,-59.438
-0.765625,-0.230469,9.464844,0.005859,0.005859,0.001953,-2.625,-27.875,-57.438
0.152344,-0.152344,9.347656,0.005859,0.005859,0.001953,-2.625,-27.875,-57.438
-0.113281,-0.113281,9.386719,0.005859,0.005859,0.001953,-2.938,-27.5,-58.25
-0.421875,-0.191406,9.421875,-0.005859,0.0,0.009766,-2.938,-27.5,-58.25
0.113281,-0.152344,9.464844,-0.005859,0.0,0.009766,-4.062,-27.187,-56.188
-0.691406,-0.230469,9.421875,0.0,-0.001953,0.009766,-4.062,-27.187,-56.188
-0.460937,-0.152344,9.421875,0.0,-0.001953,0.009766,-4.062,-27.187,-56.188
-0.382813,-0.113281,9.386719,0.0,-0.001953,0.009766,-4.062,-27.187,-56.188
-0.421875,-0.269531,9.425781,-0.001953,0.001953,0.007813,-4.062,-27.187,-56.188
-0.691406,-0.152344,9.460938,-0.001953,0.001953,0.007813,-4.062,-27.187,-56.188
-0.152344,-0.152344,9.464844,-0.001953,0.001953,0.007813,-4.812,-28.375,-52.938
0.039063,-0.113281,9.421875,0.0,0.0,0.0,-4.812,-28.375,-52.938
-0.34375,-0.191406,9.382813,0.0,0.0,0.0,-4.812,-28.375,-52.938
-0.34375,-0.113281,9.503906,0.0,0.0,0.0,-4.875,-30.5,-52.438
-0.421875,-0.078125,9.425781,0.009766,0.0,0.0,-4.875,-30.5,-52.438
-0.304688,-0.191406,9.347656,0.009766,0.0,0.0,-4.875,-30.5,-52.438
-0.34375,-0.152344,9.503906,0.009766,0.0,0.0,-4.875,-30.125,-50.813
-0.191406,-0.152344,9.269531,0.001953,-0.003906,-0.005859,-4.875,-30.125,-50.813
-0.691406,-0.113281,9.5,0.001953,-0.003906,-0.005859,-4.875,-30.125,-50.813
-0.691406,-0.113281,9.5,-0.001953,0.009766,-0.017578,-6.312,-29.875,-47.563
-0.460937,-0.152344,9.464844,-0.001953,0.009766,-0.017578,-6.312,-29.875,-47.563
0.039063,-0.152344,9.503906,-0.001953,0.009766,-0.017578,-6.312,-30.562,-48.313
0.039063,-0.152344,9.503906,0.0,0.003906,-0.013672,-5.937,-29.937,-46.688
-0.304688,-0.269531,9.34375,0.0,0.003906,-0.013672,-5.937,-29.937,-46.688
0.0,-0.191406,9.425781,0.0,0.003906,-0.013672,-6.375,-30.937,-45.5
-0.304688,-0.191406,9.421875,0.0,0.003906,-0.013672,-6.375,-30.937,-45.5
-0.496094,-0.191406,9.460938,0.0,0.003906,-0.013672,-6.375,-30.937,-45.5
-0.496094,-0.191406,9.460938,0.0,0.003906,-0.013672,-6.0,-32.125,-43.375
-0.460937,-0.230469,9.425781,0.0,0.003906,-0.013672,-6.0,-32.125,-43.375
-0.421875,-0.152344,9.460938,0.0,0.003906,-0.013672,-6.0,-32.125,-43.375
-0.421875,-0.152344,9.460938,0.0,0.003906,-0.013672,-7.125,-33.625,-40.5
-0.421875,-0.152344,9.460938,0.0,0.003906,-0.013672,-6.75,-32.875,-42.188
-0.304688,-0.191406,9.421875,0.0,0.003906,-0.013672,-6.75,-32.875,-42.188
-0.382813,-0.152344,9.421875,0.0,0.003906,-0.013672,-6.75,-32.875,-42.188
-0.382813,-0.152344,9.421875,0.0,0.003906,-0.013672,-7.5,-33.938,-40.875
-0.382813,-0.152344,9.421875,0.0,0.003906,-0.013672,-7.5,-34.688,-38.875
-0.652344,-0.113281,9.464844,0.0,0.003906,-0.013672,-7.5,-34.688,-38.875
-0.152344,-0.191406,9.425781,0.0,0.003906,-0.013672,-7.5,-34.688,-38.875
-0.152344,-0.191406,9.425781,0.0,0.003906,-0.013672,-7.562,-35.063,-38.0
-0.152344,-0.191406,9.425781,0.0,0.003906,-0.013672,-7.562,-35.438,-37.625
-0.691406,-0.152344,9.425781,0.0,0.003906,-0.013672,-7.562,-35.438,-37.625
-0.421875,-0.152344,9.425781,0.0,0.003906,-0.013672,-7.562,-35.438,-37.625
-0.421875,-0.152344,9.425781,0.0,0.003906,-0.013672,-7.562,-35.063,-36.813
-0.421875,-0.152344,9.425781,0.0,0.003906,-0.013672,-7.25,-36.188,-34.75
-0.304688,-0.191406,9.464844,0.0,0.003906,-0.013672,-7.25,-36.188,-34.75
-0.496094,-0.078125,9.421875,0.0,0.003906,-0.013672,-7.25,-35.125,-35.188
-0.152344,-0.113281,9.421875,-0.001953,-0.007813,0.005859,-7.25,-35.125,-35.188
-0.269531,-0.113281,9.464844,-0.001953,-0.007813,0.005859,-7.25,-35.125,-35.188
